unique_id,date,model,company,type,rating,price,battery_health
134289266509568,2022-06-23,Galaxy 5,Samsung,android,5,649,61.31
134289266509520,2022-02-02,Pixel 4,Google,android,4,598,71.0
134289266509328,2022-02-11,iphone 7,IPhone,apple,5,544,65.23
134289266509280,2022-08-31,iphone 7,IPhone,apple,3,597,68.25
134289266509232,2022-03-13,Pixel 5,Google,android,5,520,58.49
134289266509184,2022-04-08,Galaxy 6,Samsung,android,5,687,59.85
134289266509136,2022-02-11,iphone 7,IPhone,apple,4,590,44.83
134289266509088,2022-02-14,Pixel 4,Google,android,5,509,64.56
134289266509040,2022-07-18,iphone 7,IPhone,apple,4,560,67.22
134289266508992,2022-04-25,iphone 6,IPhone,apple,5,568,60.2
134289266508944,,Pixel 4,Google,android,4,644,72.96
134289266508896,2022-01-18,iphone 6,IPhone,apple,4,701,79.63
134289266508848,2022-01-28,Pixel 5,Google,android,3,575,86.73
134289266508800,2022-07-01,Galaxy 6,Samsung,android,5,552,57.83
134289266508752,2022-01-10,Pixel 4,Google,android,3,540,70.76
134289266508704,2022-03-08,Galaxy 5,Samsung,android,4,673,69.2
134289266508656,2022-04-08,Pixel 6,Google,android,4,587,69.21
134289266508608,2022-02-09,iphone 7,IPhone,apple,4,582,46.41
134289266508464,2022-01-23,iphone 7,IPhone,apple,2,686,66.34
134289266508416,2022-03-15,Pixel 5,Google,android,4,531,50.08
134289266508368,2022-04-20,Pixel 5,Google,android,4,506,76.65
134289266508320,2022-02-16,iphone 6,IPhone,apple,5,555,47.56
134289266508272,2022-01-20,iphone 5,IPhone,apple,4,701,88.65
134289266508224,,iphone 7,IPhone,apple,4,615,53.51
134289266508176,2022-02-11,Galaxy 4,Samsung,android,5,548,74.14
134289266508128,2022-02-07,Pixel 6,Google,android,4,530,52.28
134289266508080,2022-04-06,iphone 6,IPhone,apple,,643,78.15
134289266508032,2022-01-17,iphone 7,IPhone,apple,4,555,65.75
134289266507984,2022-01-21,Galaxy 5,Samsung,android,5,636,88.46
134289266507936,2022-01-31,Galaxy 5,Samsung,android,3,548,62.15
134289266507840,2022-01-30,Galaxy 5,Samsung,android,4,585,54.22
134289266512976,2022-03-17,iphone 5,IPhone,apple,4,,97.34
134289266515280,,Pixel 5,Google,android,5,726,51.26
134289266514560,2022-05-02,Pixel 4,Google,android,5,584,74.7
134289266515952,2022-03-08,Pixel 6,Google,android,5,591,73.89
134289266516000,2022-09-28,Pixel 6,Google,android,4,597,82.9
134289266516048,2022-07-21,Pixel 4,Google,android,4,535,66.54
134289266516096,2022-08-16,iphone 6,IPhone,apple,2,,89.0
134289266516144,2022-02-01,iphone 5,IPhone,apple,4,566,81.04
134289266516192,2022-04-17,Galaxy 5,Samsung,android,5,513,56.99
134289266516240,2022-02-16,Pixel 4,Google,android,4,565,60.87
134289266516288,2022-02-09,Galaxy 6,Samsung,android,,877,48.09
134289266516336,2022-04-25,Galaxy 4,Samsung,android,3,690,42.7
134289266516384,2022-02-24,iphone 6,IPhone,apple,4,715,58.29
134289266516432,2022-07-19,Pixel 4,Google,android,4,583,50.75
134289266516480,2022-03-13,Galaxy 4,Samsung,android,4,569,63.5
134289266516528,2022-03-24,Pixel 4,Google,android,5,556,90.5
134289266516576,2022-01-04,Pixel 4,Google,android,4,564,69.95
134289266516624,2022-01-22,Galaxy 4,Samsung,android,5,751,82.07
134289266516672,2022-08-07,iphone 5,IPhone,apple,2,663,64.88
134289266516720,2022-01-19,Galaxy 6,Samsung,android,4,519,58.74
134289266516768,2022-03-27,Galaxy 4,Samsung,android,3,504,45.82
134289266516816,2022-05-11,Pixel 5,Google,android,5,807,52.56
134289266516864,2022-05-12,Pixel 6,Google,android,4,597,87.32
134289266516912,2022-02-13,Galaxy 5,Samsung,android,5,540,56.8
134289266516960,2022-04-19,Galaxy 5,Samsung,android,4,648,91.01
134289266517008,2022-03-05,Pixel 4,Google,android,3,616,56.58
134289266517056,2022-03-28,iphone 7,IPhone,apple,5,572,84.14
134289266517104,2022-06-19,iphone 6,IPhone,apple,,524,59.69
134289266517152,2022-05-12,Galaxy 5,Samsung,android,,584,60.81
134289266517200,2022-03-18,Pixel 6,Google,android,4,616,78.15
134289266517248,2022-02-12,Galaxy 5,Samsung,android,2,674,46.33
134289266517296,2022-04-03,iphone 7,IPhone,apple,4,539,46.32
134289266517344,2022-03-27,Pixel 6,Google,android,2,889,51.59
134289266517392,2022-04-02,Pixel 6,Google,android,5,523,68.37
134289266517440,2022-02-13,Galaxy 4,Samsung,android,4,800,83.91
134289266517488,2022-01-06,iphone 5,IPhone,apple,,651,
134289266517536,2022-03-07,Pixel 5,Google,android,,720,81.19
134289266517584,2022-07-01,Pixel 5,Google,android,3,535,80.43
134289266517632,2022-08-11,iphone 7,IPhone,apple,5,687,44.36
134289266517680,2022-03-12,Pixel 6,Google,android,4,607,91.04
134289266517728,2022-07-22,iphone 5,IPhone,apple,5,774,82.83
134289266517776,2022-03-31,iphone 5,IPhone,apple,5,728,60.35
134289266517824,2022-08-06,Pixel 5,Google,android,4,546,94.27
134289266517872,,iphone 7,IPhone,apple,4,,64.73
134289266517920,2022-01-31,Galaxy 4,Samsung,android,4,742,88.67
134289266517968,2022-03-05,Galaxy 6,Samsung,android,,512,91.93
134289266518016,2022-02-08,iphone 7,IPhone,apple,4,502,62.68
134289266518064,2022-04-19,Galaxy 6,Samsung,android,4,732,94.5
134289266518112,,iphone 6,IPhone,apple,4,693,94.23
134289266518160,2022-09-20,Galaxy 5,Samsung,android,3,801,94.88
134289266518208,2022-02-11,Galaxy 6,Samsung,android,5,542,76.74
134289266518256,2022-04-11,iphone 7,IPhone,apple,4,528,
134289266518304,2022-02-24,iphone 6,IPhone,apple,4,533,58.41
134289266518352,2022-05-05,Pixel 6,Google,android,5,696,68.44
134289266518400,2022-05-03,Pixel 4,Google,android,,610,51.34
134289266518448,2022-04-23,Galaxy 4,Samsung,android,3,638,62.83
134289266518496,2022-05-23,Galaxy 5,Samsung,android,2,617,76.51
134289266518544,2022-02-08,Pixel 5,Google,android,5,763,
134289266518592,2022-01-09,iphone 5,IPhone,apple,,686,66.38
134289266518640,2022-03-08,iphone 5,IPhone,apple,2,530,68.55
134289266518688,2022-02-01,Pixel 6,Google,android,2,679,80.44
134289266518736,2022-02-20,Galaxy 4,Samsung,android,3,674,58.86
134289266518784,2022-05-28,iphone 7,IPhone,apple,5,691,94.26
134289266518832,2022-01-13,Pixel 5,Google,android,5,698,79.71
134289266518880,,Galaxy 6,Samsung,android,3,866,
134289266518928,2022-04-28,Galaxy 4,Samsung,android,5,630,81.87
134289266518976,2022-03-12,Galaxy 4,Samsung,android,4,676,79.67
134289266519024,2022-02-07,Galaxy 4,Samsung,android,4,690,50.31
134289266519072,2022-08-20,Pixel 4,Google,android,4,622,67.25
134289266519120,2022-06-05,Pixel 6,Google,android,3,564,70.59
134289266519168,2022-07-11,Galaxy 4,Samsung,android,4,835,94.68
134289266519216,,iphone 6,IPhone,apple,5,531,86.73
134289266519264,2022-01-15,Pixel 5,Google,android,4,710,56.74
134289266519312,2022-02-25,iphone 5,IPhone,apple,3,526,60.04
134289266519360,2022-04-09,Pixel 4,Google,android,3,603,69.48
134289266519408,2022-06-13,Pixel 6,Google,android,4,571,56.31
134289266519456,2022-07-21,iphone 5,IPhone,apple,3,556,66.21
134289266519504,2022-07-30,iphone 6,IPhone,apple,4,634,74.63
134289266519552,2022-02-15,Pixel 6,Google,android,4,515,75.04
134289266519600,2022-02-20,Galaxy 4,Samsung,android,5,516,
134289266519648,2022-02-08,Pixel 5,Google,android,4,707,46.8
134289266519696,2022-02-26,Pixel 6,Google,android,3,673,48.97
134289266519744,2022-10-08,iphone 7,IPhone,apple,4,555,72.52
134289266519792,2022-03-14,iphone 6,IPhone,apple,5,630,68.87
134289266519840,2022-02-22,Galaxy 4,Samsung,android,5,761,72.38
134289266519888,2022-03-09,Galaxy 5,Samsung,android,4,844,88.5
134289266519936,2022-04-21,Pixel 5,Google,android,3,602,78.19
134289266519984,2022-05-14,Pixel 4,Google,android,5,509,58.16
134289266520032,2022-02-26,iphone 6,IPhone,apple,3,509,67.68
134289266520080,2022-01-25,iphone 5,IPhone,apple,4,,51.22
134289266520128,2022-07-18,Galaxy 4,Samsung,android,5,606,87.12
134289266520176,2022-01-20,Galaxy 5,Samsung,android,4,736,51.04
134289266520224,2022-06-12,Galaxy 5,Samsung,android,,786,87.22
134289266520272,2022-02-07,Galaxy 4,Samsung,android,5,589,
134289266520320,2022-07-21,iphone 7,IPhone,apple,4,710,76.78
134289266520368,2022-02-16,Galaxy 5,Samsung,android,4,586,72.84
134289266520416,2022-03-16,Galaxy 6,Samsung,android,3,816,
134289266520464,2022-02-12,Galaxy 5,Samsung,android,4,636,65.69
134289266520512,2022-06-22,Galaxy 6,Samsung,android,2,743,71.29
134289266520560,2022-06-12,iphone 6,IPhone,apple,4,642,74.25
134289266520608,2022-02-27,iphone 7,IPhone,apple,3,662,87.37
134289266520656,2022-03-31,iphone 7,IPhone,apple,3,526,80.77
134289266520704,2022-01-13,Pixel 6,Google,android,5,601,
134289266520752,2022-04-14,Pixel 4,Google,android,5,,79.65
134289266520800,2022-02-27,Pixel 6,Google,android,4,632,66.56
134289266520848,2022-05-01,iphone 5,IPhone,apple,4,740,78.69
134289266520896,2022-04-06,Pixel 4,Google,android,5,539,47.41
134289266520944,2022-03-24,Galaxy 5,Samsung,android,4,644,91.94
134289266520992,2022-02-22,Pixel 6,Google,android,4,581,84.75
134289266521040,2022-04-27,Galaxy 6,Samsung,android,3,642,69.43
134289266521088,2022-02-28,Pixel 4,Google,android,3,728,67.44
134289266521136,,Galaxy 5,Samsung,android,3,519,68.4
134289266521184,,Galaxy 5,Samsung,android,3,673,74.04
134289266521232,2022-08-07,Galaxy 6,Samsung,android,4,530,59.7
134289266521280,2022-01-10,iphone 6,IPhone,apple,4,540,73.15
134289266521328,2022-02-11,iphone 6,IPhone,apple,4,603,67.24
134289266521376,,Galaxy 6,Samsung,android,3,564,85.47
134289266521424,2022-03-31,Pixel 6,Google,android,4,503,57.42
134289266521472,2022-01-05,Galaxy 6,Samsung,android,4,545,99.56
134289266521520,2022-01-03,iphone 6,IPhone,apple,5,595,50.54
134289266521568,2022-01-05,iphone 5,IPhone,apple,5,547,45.53
134289266521616,2022-09-28,Galaxy 5,Samsung,android,4,504,73.39
134289266521664,2022-05-22,iphone 7,IPhone,apple,4,741,96.61
134289266521712,2022-04-25,Pixel 6,Google,android,4,548,88.29
134289266521760,2022-02-07,iphone 7,IPhone,apple,3,622,63.72
134289266521808,2022-04-27,Galaxy 6,Samsung,android,5,507,66.42
134289266521856,2022-01-05,Pixel 6,Google,android,4,579,83.53
134289266521904,2022-02-26,Galaxy 4,Samsung,android,2,530,72.63
134289266521952,2022-05-05,iphone 6,IPhone,apple,4,704,76.0
134289266522000,2022-02-28,iphone 5,IPhone,apple,,,92.44
134289266522048,2022-05-07,Galaxy 6,Samsung,android,4,799,68.22
134289266522096,2022-01-16,Pixel 6,Google,android,5,558,59.52
134289266522144,2022-02-02,Galaxy 6,Samsung,android,3,673,78.71
134289266522192,2022-04-13,Galaxy 6,Samsung,android,4,567,46.36
134289266522240,2022-01-12,Pixel 4,Google,android,5,586,87.59
134289266522288,2022-04-11,Pixel 6,Google,android,5,538,86.21
134289266522336,2022-04-22,Pixel 5,Google,android,4,707,58.53
134289266522384,2022-02-17,Galaxy 5,Samsung,android,4,608,76.38
134289266522432,2022-03-19,iphone 6,IPhone,apple,3,705,86.71
134289266522480,2022-07-05,Pixel 6,Google,android,4,538,72.78
134289266522528,2022-02-02,Galaxy 6,Samsung,android,4,648,54.23
134289266522576,2022-03-11,Galaxy 5,Samsung,android,,509,76.17
134289266522624,2022-07-18,Galaxy 5,Samsung,android,4,546,52.29
134289266522672,2022-06-15,Pixel 6,Google,android,5,604,48.53
134289266522720,2022-07-09,iphone 7,IPhone,apple,5,543,41.35
134289266522768,2022-07-17,Galaxy 5,Samsung,android,4,726,63.63
134289266522816,2022-03-28,Pixel 5,Google,android,2,698,65.85
134289266522864,2022-01-22,iphone 7,IPhone,apple,3,624,93.74
134289266522912,2022-04-09,Pixel 5,Google,android,5,567,93.09
134289266522960,2022-01-24,iphone 5,IPhone,apple,4,675,82.76
134289266523008,2022-01-30,Galaxy 4,Samsung,android,5,636,50.88
134289266523056,2022-04-25,Galaxy 6,Samsung,android,4,,50.97
134289266523104,2022-02-03,Pixel 6,Google,android,4,515,54.6
134289266523152,2022-02-05,iphone 7,IPhone,apple,5,715,87.85
134289266523200,2022-05-21,Pixel 6,Google,android,5,605,61.91
134289266523248,2022-04-27,Pixel 5,Google,android,2,681,68.22
134289266523296,2022-04-25,Pixel 4,Google,android,4,667,75.11
134289266523344,2022-07-06,Galaxy 4,Samsung,android,,,71.53
134289266523392,2022-05-26,Galaxy 4,Samsung,android,4,,58.45
134289266523440,2022-04-05,Pixel 5,Google,android,5,537,73.61
134289266523488,2022-04-01,Pixel 6,Google,android,4,501,76.42
134289266523536,2022-01-15,Galaxy 5,Samsung,android,4,604,66.49
134289266523584,2022-06-14,Pixel 5,Google,android,5,730,61.15
134289266523632,2022-02-15,Pixel 6,Google,android,3,708,64.38
134289266523680,2022-03-30,Galaxy 5,Samsung,android,4,648,78.19
134289266523728,2022-04-02,iphone 6,IPhone,apple,3,640,63.21
134289266523776,2022-07-09,iphone 6,IPhone,apple,5,502,79.79
134289266523824,2022-02-01,Galaxy 4,Samsung,android,5,549,74.73
134289266523872,2022-04-30,iphone 5,IPhone,apple,3,573,69.88
134289266523920,2022-02-01,Pixel 6,Google,android,3,532,64.64
134289266523968,2022-06-29,Pixel 5,Google,android,5,702,91.07
134289266524016,2022-01-22,iphone 6,IPhone,apple,4,674,88.66
134289266524064,2022-02-20,Galaxy 4,Samsung,android,4,661,85.67
134289266524112,2022-03-29,Galaxy 6,Samsung,android,4,503,78.67
134289282725344,2022-09-19,Pixel 5,Google,android,3,578,99.91
134289282725152,2022-04-05,Galaxy 4,Samsung,android,3,659,46.26
134289282721024,2022-01-15,Galaxy 5,Samsung,android,3,548,78.25
134289282724480,2022-02-18,Galaxy 6,Samsung,android,4,596,80.35
134289282724720,2022-09-08,iphone 7,IPhone,apple,4,871,88.66
134289282725008,2022-05-13,iphone 5,IPhone,apple,4,585,66.13
134289282718960,2022-03-14,Pixel 6,Google,android,4,620,80.0
134289282721072,2022-05-09,iphone 6,IPhone,apple,5,617,69.35
134289282720880,2022-04-04,Galaxy 5,Samsung,android,4,701,61.48
134289282727120,2022-01-05,Galaxy 5,Samsung,android,5,605,75.98
134289282722608,2022-03-04,Galaxy 6,Samsung,android,4,655,65.56
134289282720688,2022-04-05,iphone 5,IPhone,apple,3,546,67.48
134289282724240,2022-06-28,Galaxy 4,Samsung,android,4,554,
134289282724816,2022-10-04,Pixel 5,Google,android,4,588,79.83
134289282720736,2022-01-08,iphone 6,IPhone,apple,4,642,51.94
134289282721936,2022-02-02,iphone 5,IPhone,apple,4,573,73.04
134289282725056,2022-01-12,iphone 6,IPhone,apple,5,506,73.68
134289282721168,2022-03-25,Pixel 6,Google,android,3,571,63.0
134289282720832,2022-05-16,Galaxy 5,Samsung,android,,715,44.61
134289282718000,,iphone 5,IPhone,apple,5,742,55.6
134289270160064,2022-01-14,Galaxy 5,Samsung,android,3,546,77.33
134289270160112,2022-04-01,Galaxy 6,Samsung,android,5,647,86.98
134289270160160,2022-06-14,Pixel 6,Google,android,5,567,77.74
134289270160208,2022-07-24,Galaxy 5,Samsung,android,5,695,48.54
134289270160256,2022-03-01,iphone 6,IPhone,apple,4,667,67.97
134289270160304,2022-03-17,iphone 7,IPhone,apple,5,735,73.53
134289270160352,2022-01-09,Pixel 4,Google,android,5,597,79.11
134289270160400,2022-02-28,Pixel 5,Google,android,5,609,93.47
134289270160448,2022-04-21,Pixel 4,Google,android,5,808,86.15
134289270160496,,iphone 6,IPhone,apple,5,703,56.69
134289270160544,2022-02-28,iphone 7,IPhone,apple,2,731,80.61
134289270160592,2022-02-28,Galaxy 5,Samsung,android,5,532,79.37
134289270160640,2022-06-22,Galaxy 6,Samsung,android,5,500,60.15
134289270160688,2022-03-24,iphone 5,IPhone,apple,5,556,73.76
134289270160736,2022-04-08,Galaxy 4,Samsung,android,5,566,77.7
134289270160784,2022-04-19,Pixel 5,Google,android,4,513,70.96
134289270160832,,Galaxy 4,Samsung,android,4,589,79.26
134289270160880,2022-06-17,iphone 6,IPhone,apple,5,578,84.05
134289270160928,2022-01-29,Pixel 6,Google,android,5,563,49.71
134289270160976,2022-05-22,Galaxy 6,Samsung,android,4,619,63.32
134289270161024,2022-04-03,Pixel 5,Google,android,5,557,64.54
134289270161072,2022-02-06,Galaxy 6,Samsung,android,3,606,79.43
134289270161120,2022-01-05,Galaxy 6,Samsung,android,3,893,87.32
134289270161168,2022-03-10,Galaxy 6,Samsung,android,3,581,55.71
134289270161216,2022-03-06,iphone 6,IPhone,apple,4,791,98.1
134289270161264,2022-04-18,Galaxy 4,Samsung,android,4,548,85.37
134289270161312,2022-05-24,Galaxy 5,Samsung,android,4,,60.02
134289270161360,2022-06-30,Galaxy 4,Samsung,android,4,671,40.52
134289270151136,2022-02-24,iphone 6,IPhone,apple,5,694,86.58
134289270150656,2022-06-06,iphone 5,IPhone,apple,4,569,40.75
134289270149984,2022-01-17,iphone 6,IPhone,apple,5,660,82.3
134289270151328,2022-03-07,Pixel 4,Google,android,4,647,51.33
134289270149888,2022-01-16,Galaxy 5,Samsung,android,4,512,80.6
134289270149840,2022-03-11,iphone 5,IPhone,apple,4,624,66.83
134289270152240,2022-02-06,iphone 7,IPhone,apple,4,596,87.38
134289270152144,2022-03-19,iphone 6,IPhone,apple,3,521,66.02
134289270152192,2022-05-02,Galaxy 5,Samsung,android,4,582,71.62
134289270150608,2022-01-18,Pixel 4,Google,android,4,760,94.57
134289270151616,2022-06-09,iphone 5,IPhone,apple,3,583,74.66
134289270151904,2022-08-23,Pixel 6,Google,android,5,622,61.35
134289270151856,2022-01-05,Galaxy 5,Samsung,android,3,789,72.66
134289270152000,2022-06-19,Pixel 6,Google,android,4,,48.68
134289270151184,2022-06-04,Galaxy 4,Samsung,android,4,512,86.89
134289270151232,2022-01-12,Pixel 5,Google,android,5,578,77.52
134289270151568,2022-03-26,iphone 7,IPhone,apple,5,517,80.34
134289270151520,2022-06-15,Pixel 6,Google,android,4,569,67.1
134289270150320,2022-09-19,Pixel 5,Google,android,3,572,71.27
134289270150080,2022-06-01,Pixel 4,Google,android,4,560,62.88
134289270152288,2022-07-11,Galaxy 6,Samsung,android,4,611,59.52
134289270152096,2022-01-14,Galaxy 4,Samsung,android,3,537,93.07
134289270149696,2022-02-07,Galaxy 6,Samsung,android,5,,62.06
134289270145088,2022-02-08,iphone 7,IPhone,apple,4,595,62.57
134289270145136,2022-01-17,Galaxy 6,Samsung,android,4,731,41.17
134289270145184,2022-06-25,iphone 7,IPhone,apple,4,658,67.83
134289270145232,2022-06-11,Pixel 5,Google,android,5,572,60.09
134289270145280,2022-08-16,Galaxy 6,Samsung,android,5,501,99.96
134289270145328,2022-02-25,Pixel 4,Google,android,,769,73.06
134289270145376,2022-03-27,Pixel 6,Google,android,5,725,66.87
134289270145424,2022-05-14,Pixel 6,Google,android,4,695,51.54
134289270145472,,iphone 6,IPhone,apple,4,501,69.49
134289270145520,2022-03-22,Galaxy 5,Samsung,android,5,514,67.54
134289270145568,,Pixel 6,Google,android,3,842,69.74
134289270145616,2022-07-20,Pixel 4,Google,android,4,782,65.57
134289270145664,2022-06-11,iphone 7,IPhone,apple,4,584,59.43
134289270145712,2022-01-09,Pixel 6,Google,android,1,532,85.69
134289270145760,2022-02-20,Galaxy 5,Samsung,android,2,553,82.1
134289270145808,2022-02-14,Pixel 5,Google,android,4,773,56.19
134289270145856,2022-01-28,Pixel 5,Google,android,4,524,73.03
134289270145904,2022-01-17,iphone 5,IPhone,apple,3,717,71.3
134289270145952,2022-01-08,iphone 7,IPhone,apple,3,644,60.32
134289270146000,2022-01-15,Galaxy 6,Samsung,android,4,528,85.66
134289270146048,2022-06-16,Pixel 5,Google,android,5,693,71.15
134289270146096,2022-03-31,Pixel 4,Google,android,3,568,71.26
134289270146144,2022-04-30,iphone 7,IPhone,apple,5,604,72.66
134289270146192,2022-02-16,iphone 5,IPhone,apple,4,504,60.39
134289270146240,2022-03-03,Galaxy 6,Samsung,android,5,513,85.6
134289270146288,2022-03-08,Galaxy 5,Samsung,android,4,689,61.37
134289270146336,2022-05-30,iphone 7,IPhone,apple,4,530,74.19
134289270146384,2022-03-12,Pixel 5,Google,android,4,,75.62
134289270146432,2022-04-25,Pixel 5,Google,android,4,523,70.49
134289270146480,2022-05-25,Galaxy 5,Samsung,android,4,702,63.71
134289270146528,,Galaxy 6,Samsung,android,4,627,72.79
134289270146576,,Galaxy 5,Samsung,android,5,519,49.49
134289270146624,2022-01-12,Galaxy 4,Samsung,android,4,504,70.78
134289270146672,2022-01-28,Galaxy 6,Samsung,android,3,593,97.98
134289270146720,2022-04-29,Pixel 6,Google,android,5,611,74.74
134289270146768,2022-06-01,Pixel 5,Google,android,5,642,66.68
134289270146816,,Galaxy 6,Samsung,android,3,536,71.38
134289270146864,2022-01-24,Pixel 5,Google,android,3,848,62.54
134289270146912,2022-02-22,Galaxy 5,Samsung,android,4,551,78.06
134289270146960,,Pixel 6,Google,android,5,505,59.94
134289270147008,2022-05-11,Galaxy 6,Samsung,android,5,543,50.4
134289270147056,2022-03-29,Pixel 6,Google,android,5,592,45.05
134289270147104,2022-08-01,Galaxy 4,Samsung,android,2,535,84.1
134289270147152,2022-04-01,iphone 5,IPhone,apple,5,702,93.0
134289270147200,2022-01-28,Galaxy 5,Samsung,android,3,515,51.79
134289270147248,2022-01-22,Pixel 5,Google,android,5,589,64.93
134289270147296,2022-01-21,Galaxy 5,Samsung,android,5,538,60.42
134289270147344,2022-01-03,Galaxy 6,Samsung,android,4,603,59.7
134289270147392,2022-02-21,iphone 5,IPhone,apple,4,539,74.7
134289270147440,2022-04-03,Galaxy 4,Samsung,android,4,665,54.24
134289270147488,2022-07-19,iphone 7,IPhone,apple,3,,59.61
134289270147536,2022-05-14,Pixel 4,Google,android,4,557,65.69
134289270147584,2022-03-03,iphone 7,IPhone,apple,4,560,56.4
134289270147632,2022-03-12,Pixel 5,Google,android,5,681,64.83
134289270147680,2022-09-17,iphone 7,IPhone,apple,3,546,71.74
134289270147728,2022-02-10,Pixel 6,Google,android,5,529,41.64
134289270147776,2022-01-10,iphone 6,IPhone,apple,4,,82.99
134289270147824,2022-01-29,Galaxy 4,Samsung,android,4,542,82.07
134289270147872,2022-09-05,iphone 6,IPhone,apple,5,627,
134289270147920,2022-03-27,Galaxy 5,Samsung,android,4,833,61.09
134289270147968,2022-01-07,Pixel 6,Google,android,5,543,84.58
134289270148016,2022-02-27,Galaxy 5,Samsung,android,5,595,61.66
134289270148064,2022-04-12,iphone 7,IPhone,apple,5,546,80.16
134289270148112,2022-04-12,Pixel 5,Google,android,5,803,44.7
134289270148160,2022-01-15,iphone 6,IPhone,apple,4,714,71.16
134289270148208,2022-05-08,iphone 5,IPhone,apple,5,604,74.69
134289270148256,2022-03-11,iphone 5,IPhone,apple,5,503,57.39
134289270148304,2022-01-19,Pixel 6,Google,android,4,528,75.93
134289270148352,2022-01-20,Galaxy 6,Samsung,android,4,607,54.82
134289270148400,2022-02-06,Galaxy 5,Samsung,android,4,586,88.71
134289270148448,2022-03-13,Pixel 4,Google,android,5,535,72.0
134289270148496,2022-02-03,Pixel 6,Google,android,5,504,79.9
134289270148544,2022-08-17,Pixel 4,Google,android,4,721,80.39
134289270148592,2022-01-25,Galaxy 5,Samsung,android,4,529,47.15
134289270148640,2022-04-09,Galaxy 6,Samsung,android,3,566,
134289270148688,2022-02-16,Pixel 5,Google,android,4,510,69.6
134289270148736,2022-01-17,iphone 5,IPhone,apple,2,549,60.06
134289270148784,,Pixel 5,Google,android,4,803,56.5
134289270148832,2022-01-12,iphone 7,IPhone,apple,5,667,80.9
134289270148880,2022-03-18,iphone 7,IPhone,apple,3,605,57.65
134289270148928,2022-03-06,Pixel 4,Google,android,4,676,77.76
134289270148976,,iphone 5,IPhone,apple,4,609,74.67
134289270149024,2022-04-21,Pixel 6,Google,android,4,730,72.98
134289270149072,2022-05-10,Galaxy 5,Samsung,android,4,744,57.76
134289270149120,2022-05-21,iphone 7,IPhone,apple,4,762,83.76
134289270149168,2022-07-03,iphone 7,IPhone,apple,5,556,
134289270149216,2022-02-07,iphone 5,IPhone,apple,4,714,88.5
134289270149264,2022-03-16,iphone 6,IPhone,apple,5,608,52.45
134289270149312,2022-07-16,Galaxy 4,Samsung,android,4,594,84.12
134289270149360,2022-05-01,Galaxy 6,Samsung,android,5,,54.19
134289270149408,2022-05-18,Galaxy 6,Samsung,android,4,628,44.97
134289270149456,2022-03-30,Pixel 4,Google,android,,568,60.66
134289270149504,2022-11-16,Galaxy 5,Samsung,android,4,537,70.97
134289270149552,2022-03-14,Pixel 4,Google,android,,790,44.5
134289270149600,2022-06-12,Pixel 4,Google,android,4,839,77.24
134289270149648,2022-06-16,Galaxy 4,Samsung,android,5,536,76.25
134289270149744,2022-04-25,Galaxy 6,Samsung,android,5,608,57.69
134289270149792,2022-02-23,Pixel 5,Google,android,3,556,73.08
134289270149936,2022-04-01,Pixel 4,Google,android,5,554,56.72
134289270150032,2022-06-03,Galaxy 5,Samsung,android,5,664,78.22
134289270150416,2022-02-09,Galaxy 4,Samsung,android,4,585,80.04
134289270150464,2022-02-26,Pixel 6,Google,android,5,696,77.06
134289270150512,2022-01-15,Pixel 6,Google,android,4,,62.44
134289270150560,2022-02-26,iphone 7,IPhone,apple,3,696,50.77
134289270150272,2022-04-23,Galaxy 5,Samsung,android,3,507,83.16
134289270150368,2022-04-26,iphone 6,IPhone,apple,3,695,86.09
134289270150224,2022-03-28,Galaxy 5,Samsung,android,3,730,66.29
134289270150128,2022-04-02,Pixel 4,Google,android,4,502,97.78
134289270150176,2022-01-27,iphone 7,IPhone,apple,4,518,
134289270151664,2022-02-04,Pixel 4,Google,android,3,743,74.7
134289270151808,2022-03-25,Pixel 6,Google,android,5,717,59.53
134289270151760,2022-01-11,iphone 6,IPhone,apple,,514,52.98
134289270151712,2022-01-18,Galaxy 5,Samsung,android,4,520,55.16
134289270152048,2022-05-16,iphone 5,IPhone,apple,5,611,54.73
134289270150896,2022-01-02,Galaxy 6,Samsung,android,3,694,60.9
134289270151040,2022-04-13,Galaxy 4,Samsung,android,5,660,55.62
134289270151280,2022-04-30,iphone 7,IPhone,apple,4,514,83.37
134289270150800,2022-03-24,Galaxy 6,Samsung,android,5,599,88.1
134289270150848,2022-03-20,Pixel 4,Google,android,3,666,86.2
134289270151952,2022-02-18,Galaxy 4,Samsung,android,,,63.19
134289270150944,2022-02-04,Galaxy 6,Samsung,android,4,615,43.92
134289270150992,2022-04-24,Pixel 5,Google,android,5,620,67.62
134289270150704,2022-04-13,Galaxy 5,Samsung,android,5,613,56.56
134289270151088,,Galaxy 6,Samsung,android,4,657,65.36
134289270151376,2022-07-01,Galaxy 4,Samsung,android,5,516,60.18
134289270151424,2022-08-08,Galaxy 4,Samsung,android,4,,47.9
134289270151472,2022-01-02,Pixel 6,Google,android,4,891,68.53
134289270152336,2022-01-10,Pixel 6,Google,android,4,606,89.34
134289270152384,2022-11-07,Pixel 5,Google,android,5,643,85.32
134289270152432,2022-01-06,Galaxy 6,Samsung,android,4,530,86.23
134289270152480,2022-01-24,Galaxy 4,Samsung,android,4,587,84.68
134289270152528,2022-01-29,iphone 7,IPhone,apple,5,647,67.8
